,name,album,artist,id,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature,mood
82,Shout Out to My Ex,Glory Days: The Platinum Edition,Little Mix,1pwo8l3Ko7idwaz4LVUEC4,2017-11-24,1,246240,0.773,0.0239,0.747,8.23e-06,0.11,0.8,-4.061,0.0889,126.014,5,4,angry
376,I Found You,I Found You,Cash Cash,3wYOGJYD31sLRmBgCvWxa4,2020-02-28,67,167307,0.6459999999999999,0.0714,0.7609999999999999,0.0,0.222,0.47200000000000003,-2.557,0.0385,129.916,1,4,happy
457,Golden,Fine Line,Harry Styles,45S5WTQEGOB1VHr1Q4FuPl,2019-12-13,84,208906,0.44799999999999995,0.21,0.838,0.000131,0.131,0.254,-5.257000000000001,0.0557,139.863,4,4,happy
366,Take You Dancing,Take You Dancing,Jason Derulo,59qrUpoplZxbIZxk6X0Bm3,2020-07-22,79,190306,0.789,0.0332,0.711,0.0,0.0876,0.753,-4.248,0.040999999999999995,112.985,2,4,happy
507,Rescue Me,Rescue Me,OneRepublic,0mjAU3yKR1QnXnHtjGJqTM,2019-05-17,71,158899,0.759,0.156,0.605,0.0,0.6940000000000001,0.64,-7.737,0.0433,121.04899999999999,7,4,depress
234,DNA,DNA,Craig David,0DfQV2Ri0l83o7Nbzm45vQ,2022-07-29,66,177213,0.672,0.0588,0.8809999999999999,0.0,0.406,0.68,-3.142,0.0447,122.012,9,4,happy
351,Mood (feat. iann dior),El Dorado,24kGoldn,4jPy3l0RUwlUI9T5XHBW2m,2021-03-26,84,140533,0.701,0.174,0.716,0.0,0.324,0.732,-3.6710000000000003,0.0361,91.007,7,4,happy
793,In Your Secret Garden,In Your Secret Garden,Bea Boethius,0IEFQEIIytP5sCwdjWnbMP,2021-05-08,23,104625,0.272,0.991,0.0529,0.84,0.0924,0.12,-29.695,0.0273,86.06700000000001,0,3,calm
650,Easy For You To Say,5SOS5,5 Seconds of Summer,5bHrzpO27EMIpzsseMPPsa,2022-09-23,71,240031,0.527,0.0832,0.7090000000000001,0.0,0.33,0.359,-6.024,0.0374,124.02,7,4,depress
464,Mercy,Illuminate (Deluxe),Shawn Mendes,0AS63m1wHv9n4VVRizK6Hc,2017-04-20,82,208733,0.555,0.125,0.662,0.0,0.111,0.35600000000000004,-4.952,0.0827,148.128,11,4,depress
588,Alone,Different World,Alan Walker,3LlmKSHR3Rs0Y3KHQLAYDk,2018-12-14,74,160426,0.6729999999999999,0.22899999999999998,0.914,0.000478,0.18600000000000003,0.183,-3.9619999999999997,0.0496,97.021,10,4,depress
461,1-800-273-8255,Everybody,Logic,5tz69p7tJuGPeMGwNTxYuV,2017-05-05,78,250173,0.62,0.569,0.574,0.0,0.19,0.35700000000000004,-7.787999999999999,0.0479,100.023,5,4,depress
314,Hola,Hola,Gioovanyc,0ecjBhv8lEzc8mxfsSYaJE,2022-08-19,17,192975,0.91,0.0241,0.505,6.51e-05,0.105,0.5489999999999999,-4.1819999999999995,0.134,92.023,8,4,happy
543,Sound Of Surviving,Every Mile Mattered,Nichole Nordeman,3jDEKQtZ1qCDcBxBE9tWu9,2017-07-28,45,246546,0.325,0.0218,0.741,0.0,0.15,0.31,-5.079,0.0941,165.942,8,4,depress
710,With You,With You,Pieter Savenberg,6Yhwx5CXZTx7lw9CY0VIXL,2022-04-29,34,170242,0.40700000000000003,0.9940000000000001,0.0505,0.91,0.065,0.0853,-22.771,0.0433,68.016,2,4,calm
644,Lightweight,Unbroken,Demi Lovato,6kjpm6cOnouNy4ct8eACRm,2011-01-01,45,241626,0.5579999999999999,0.514,0.544,0.0,0.106,0.23800000000000002,-5.803999999999999,0.0289,94.965,8,3,depress
512,Dream,Smoke + Mirrors (Deluxe),Imagine Dragons,0Wnzdtso3gHPcSFZwT2Pi9,2015-10-23,50,258000,0.379,0.643,0.513,3.24e-05,0.069,0.10800000000000001,-7.724,0.0492,142.067,1,4,depress
51,Green Light,Melodrama,Lorde,6ie2Bw3xLj2JcGowOlcMhb,2017-06-16,73,234652,0.594,0.0209,0.721,8.55e-06,0.0879,0.253,-7.812,0.0957,128.942,2,4,angry
488,all the kids are depressed,glisten,Jeremy Zucker,75ls0gurX68lUmMjE7QcsE,2018-05-04,75,169973,0.773,0.836,0.43700000000000006,2.42e-05,0.544,0.7070000000000001,-8.281,0.0963,103.861,9,4,depress
592,Pompeii,All This Bad Blood,Bastille,4Ub8UsjWuewQrPhuepfVpd,2013-01-01,75,214147,0.679,0.0755,0.715,0.0,0.271,0.5710000000000001,-6.382999999999999,0.0407,127.435,9,4,depress
483,Gotta Be A Reason,Narrated For You,Alec Benjamin,0IrtQ83z9jylZaLEJK2eoy,2018-11-16,60,210353,0.7709999999999999,0.8059999999999999,0.518,2.48e-05,0.10400000000000001,0.27699999999999997,-7.582000000000001,0.0404,79.997,4,4,depress
534,Just Keep Breathing,Somewhere Somehow,We The Kings,4sOLr3sR4pbDzNdLQUiesp,2013-01-01,39,245511,0.635,0.0635,0.731,8.8e-05,0.165,0.32899999999999996,-7.881,0.0367,119.97399999999999,0,4,depress
594,Waiting for Superman,It's Not Over....The Hits So Far,Daughtry,01mWFDRL40UlnbOXya5gqm,2016-02-12,48,267333,0.5579999999999999,0.0027600000000000003,0.667,0.0,0.0641,0.402,-6.041,0.0265,105.991,0,4,depress
399,Butterfly,Butterfly,Player1,1vVgkRRFXKAoBvdQ5e8teG,2021-07-09,40,177931,0.578,0.284,0.684,2.47e-05,0.109,0.45399999999999996,-7.627000000000001,0.0833,173.9,10,4,happy
575,My Own Hero,Naive,Andy Grammer,0KednpCIKKLMC17fcW80cN,2019-07-26,46,209548,0.405,0.141,0.43700000000000006,0.0,0.39299999999999996,0.248,-6.996,0.0517,184.232,7,3,depress
459,Cheerleader - Felix Jaehn Remix Radio Edit,Me 4 U,OMI,7vFoFDWqTX0mHzLfrF1Cfy,2015-10-16,78,180565,0.782,0.166,0.685,1.18e-05,0.16,0.603,-6.237,0.0309,118.016,4,4,happy
53,Back from the Edge,Back from the Edge,James Arthur,0NPRq1Ti6JYKOqSyiVYWZT,2016-10-28,53,234146,0.486,0.091,0.726,0.0,0.122,0.474,-4.441,0.0539,73.102,7,4,angry
721,For Mark,For Mark,Joep Beving,0lmuyNAxG9YA3LfXftGzPS,2022-03-04,50,309600,0.27699999999999997,0.9940000000000001,0.0148,0.917,0.10300000000000001,0.153,-33.992,0.035,138.564,9,4,calm
515,I Got So High That I Saw Jesus,THE END OF EVERYTHING,Noah Cyrus,3zQikNPCgTVnQLmj5RPn1k,2020-05-15,54,217714,0.5770000000000001,0.314,0.384,0.0,0.0809,0.102,-11.897,0.0436,139.609,9,4,depress
81,Crying in the Club,Crying in the Club,Camila Cabello,1SJtlNRJDeYHioymcvsqev,2017-05-18,70,216391,0.33399999999999996,0.33399999999999996,0.617,0.0,0.163,0.603,-5.834,0.38299999999999995,85.227,6,4,angry
784,Fragile,Fragile,15.,2z288mvh7s8FcWFVpTtoVZ,2021-06-25,26,142000,0.365,0.976,0.0733,0.937,0.125,0.035,-30.261,0.0388,129.346,7,4,calm
521,Steve,Narrated For You,Alec Benjamin,211LaT5hzPOKolVtgzwWnq,2018-11-16,55,173487,0.348,0.845,0.353,0.0,0.18100000000000002,0.866,-9.012,0.0334,80.558,10,3,depress
625,I Don't Think I'm Okay,I Don't Think I'm Okay,Bazzi,0PUkanqCGTb6qseXPKOw1F,2020-07-09,55,176250,0.445,0.574,0.33,0.0,0.102,0.187,-8.121,0.0429,128.025,9,4,depress
358,Upside Down,Upside Down,Jack Johnson,0aJrYfARfCKzv6gXjhs4SZ,2006-02-24,73,209546,0.792,0.255,0.647,0.000223,0.132,0.6940000000000001,-8.314,0.045,102.477,4,4,happy
612,Dear Diary,Till We Have Faces,Mikelwj,19PQiz39ieYxQ3rFb1JGPq,2017-03-29,38,217208,0.698,0.18100000000000002,0.586,0.0,0.16699999999999998,0.397,-9.77,0.0461,89.01799999999999,9,4,depress
218,Remember,Remember,Becky Hill,4laAKIq9ZxBCwf99rauPYb,2021-06-18,78,160766,0.612,0.040999999999999995,0.862,0.0,0.0907,0.354,-2.903,0.037000000000000005,123.84899999999999,8,4,happy
114,I Can Do Better,The Best Damn Thing,Avril Lavigne,2yjwN6ql7HhPJueLX74AoB,2007-04-17,0,195306,0.436,0.00443,0.982,4.74e-05,0.723,0.272,-2.786,0.16699999999999998,172.084,7,4,angry
297,Under the Bed,Under the Bed,John Dog,4C1iSdSNpsvmLOzHbsHThr,2022-09-07,19,170000,0.77,0.249,0.674,0.0,0.16399999999999998,0.535,-7.936,0.0547,119.956,0,4,happy
171,Care Less More,Was It Even Real?,Olivia O'Brien,3l3KNYbuDBpM9YBo878utU,2019-04-26,47,176480,0.745,0.617,0.406,0.0,0.125,0.7440000000000001,-8.307,0.281,128.168,5,4,angry
274,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),I,Felix Jaehn,3c8iiZGfEammKJuWTErE5x,2018-02-16,73,186146,0.778,0.672,0.5660000000000001,0.000197,0.0698,0.479,-6.959,0.0311,117.971,2,4,happy
748,Parting Ways,Parting Ways,AMIMEA,4MzK9WLyvRL87xmfkvHDPW,2021-12-10,23,295500,0.40700000000000003,0.99,0.0193,0.935,0.0984,0.139,-32.222,0.0587,132.012,4,4,calm
276,THATS WHAT I WANT,MONTERO,Lil Nas X,0e8nrvls4Qqv5Rfa2UhqmO,2021-09-17,87,143901,0.737,0.00614,0.846,0.0,0.0486,0.546,-4.51,0.22,87.98100000000001,1,4,happy
682,Grip,Grip,Annelie,7zJO2zYWQT8bmvVmjDpvom,2022-06-24,36,252920,0.28600000000000003,0.9690000000000001,0.0523,0.88,0.107,0.0585,-26.941,0.0359,136.822,2,4,calm
694,Arcade - Piano Version,Making Memories EP,HRDY,06UpnbZitrLfS4inQ3Ur7F,2022-06-03,29,176902,0.613,0.985,0.0957,0.838,0.0893,0.225,-26.439,0.0404,130.155,0,4,calm
246,C'est La Vie,Pacifico (Deluxe),Surfaces,32DspJXRL1U3c9RwOhRJZE,2021-09-03,62,175435,0.7609999999999999,0.18,0.5660000000000001,0.0,0.207,0.631,-7.922999999999999,0.0397,108.01,9,4,happy
37,Shout Out to My Ex,Glory Days (Expanded Edition),Little Mix,0ErK6K0kYr0Ow2RkPMhmMs,2016-11-18,76,246240,0.773,0.0242,0.747,8.99e-06,0.109,0.8009999999999999,-4.061,0.0885,126.014,5,4,angry
135,Maneater,Loose,Nelly Furtado,4wH4dJgrsxONID6KS2tDQM,2006-01-01,80,258893,0.7959999999999999,0.0261,0.777,0.00035800000000000003,0.121,0.787,-4.81,0.0397,132.722,6,4,angry
210,PSYCHO,PSYCHO,Anne-Marie,1eprzC29mwUQqcVj0eILdx,2022-09-15,79,162666,0.62,0.0138,0.6809999999999999,0.0,0.0248,0.741,-4.915,0.35600000000000004,160.743,9,4,angry
667,The Time We Spent,The Time We Spent,Oscar Mallen,0LhiCUlmIlw4EQyVBdPaDs,2022-08-05,38,164000,0.317,0.99,0.0915,0.92,0.106,0.469,-23.932,0.0446,140.243,9,4,calm
406,Chocolate,The 1975,The 1975,4WiiRw2PHMNQE0ad6y6GdD,2013-01-01,67,224673,0.614,0.000532,0.938,0.0,0.368,0.607,-4.461,0.0611,100.05799999999999,11,4,happy
724,Breathe,Breathe,Bart Sunshine,2HaYaEc2fUWO2lwRfSHl8Z,2022-03-25,33,110930,0.349,0.995,0.0289,0.945,0.11599999999999999,0.308,-27.198,0.0597,172.77200000000002,4,4,calm
224,Whistle,Whistle,Hoodie Forester,5cBvwieT5RLB9Ro2OOjBoI,2020-12-09,43,125052,0.615,0.062,0.748,0.0,0.5670000000000001,0.485,-5.422999999999999,0.0374,95.027,0,4,happy
380,A Moment In Time,A Moment In Time,Marcu$ Jarrett,3s2ifsqAgo51m5HHdX6RiY,2022-01-25,12,180800,0.402,0.124,0.67,0.0,0.0962,0.49200000000000005,-7.727,0.0826,67.238,2,4,happy
30,Boys Ain't Shit,Boys Ain't Shit,SAYGRACE,6vzLbfskWigBsCzNdB0kfE,2019-10-18,64,175883,0.826,0.435,0.615,0.0063100000000000005,0.33399999999999996,0.841,-4.729,0.13699999999999998,102.999,1,4,angry
272,Last Friday Night (T.G.I.F.),Teenage Dream,Katy Perry,3oHNJECGN3bBoGXejlw2b1,2010-08-24,74,230733,0.652,0.00125,0.812,3.01e-05,0.667,0.72,-3.7969999999999997,0.0409,126.023,3,4,happy
538,The Doctor Said,The Doctor Said,Chloe Adams,2cXATVqLE5BELCbWSHQKva,2017-03-28,50,211084,0.604,0.758,0.28300000000000003,0.0,0.102,0.17300000000000001,-7.36,0.0358,82.98200000000001,9,4,depress
145,Cut You Off,Rare (Deluxe),Selena Gomez,0he909ZlMUk631mzXeSgq4,2020-04-09,47,182016,0.855,0.3,0.293,9.19e-05,0.091,0.841,-8.676,0.28600000000000003,139.745,5,4,angry
357,Head & Heart (feat. MNEK),Head & Heart (feat. MNEK),Joel Corry,6cx06DFPPHchuUAcTxznu9,2020-07-03,80,166028,0.7340000000000001,0.168,0.8740000000000001,1.1400000000000001e-05,0.0489,0.905,-3.158,0.0662,122.95299999999999,8,4,happy
92,Bulletproof,La Roux,La Roux,3pU3mRumn5rWii1rKNu1eV,2009,0,205733,0.674,0.00044100000000000004,0.882,6.47e-05,0.068,0.682,-2.7710000000000004,0.0477,123.016,3,4,angry
99,"Determinate - From ""Lemonade Mouth""",Lemonade Mouth,Lemonade Mouth,4qEoqyPbLYnLOii6mKlIjI,2011-01-01,67,198106,0.562,0.00361,0.768,0.0,0.0742,0.218,-5.006,0.0488,139.968,1,4,angry
752,Past Life,Past Life,Oscar Pascasio,4QbflwfDQjrAspkQmuNJ9m,2021-10-22,26,138928,0.49200000000000005,0.993,0.0448,0.9259999999999999,0.10300000000000001,0.155,-26.635,0.0527,112.14,6,3,calm
29,hot girl bummer,hot girl bummer,blackbear,7aiClxsDWFRQ0Kzk5KI5ku,2019-08-23,9,185093,0.778,0.128,0.5589999999999999,0.0,0.39899999999999997,0.6779999999999999,-7.109,0.0776,129.989,6,1,angry
460,Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),Pitbull,3tgZ9vmhuAY9wEoNUJskzV,2012,63,204200,0.589,0.03,0.966,0.0,0.147,0.802,-4.106,0.0972,129.983,11,4,happy
771,Care Free,Care Free,Job Roggeveen,0Ehw0SiBMUjgPQEXEKDMUx,2021-07-16,24,178902,0.41200000000000003,0.9940000000000001,0.0178,0.9540000000000001,0.11,0.0574,-29.111,0.0434,136.375,6,3,calm
407,The Sweet Escape,The Sweet Escape (International Version),Gwen Stefani,26eOTllWPn7oKuDUJnsJwF,2006-01-01,0,246466,0.7559999999999999,0.191,0.77,0.0,0.17800000000000002,0.73,-3.502,0.0343,119.961,1,4,happy
226,Riptide,Dream Your Life Away,Vance Joy,7yq4Qj7cqayVTp3FF9CWbm,2014-09-08,83,204280,0.484,0.431,0.731,0.0,0.151,0.51,-6.694,0.0379,101.654,1,4,happy
510,SOS (feat. Aloe Blacc),TIM,Avicii,2x0RZdkZcD8QRI53XT4GI5,2019-06-06,72,157202,0.802,0.272,0.645,0.0,0.11900000000000001,0.376,-6.181,0.0715,100.001,5,4,depress
792,Equanimity,Equanimity,Pavel Fedorov,0BCEZy3OTFRpoCVGYNO72V,2021-04-16,27,153126,0.474,0.988,0.0263,0.9009999999999999,0.0843,0.147,-22.989,0.0389,118.236,2,3,calm
722,DEAR,LETTER,Sofiane Pamart,2jcCzS2jXeQARqpYFj6mVI,2022-02-11,50,158853,0.33399999999999996,0.965,0.15,0.9009999999999999,0.10800000000000001,0.0661,-21.788,0.0488,62.093,3,4,calm
735,Ballade,Ballade,DeLange,2Ge5D04D9BoAFge04xufMn,2022-01-21,28,182518,0.39299999999999996,0.993,0.00866,0.912,0.10099999999999999,0.275,-28.421999999999997,0.0589,77.204,0,3,calm
284,Butter,Butter,BTS,3VqeTFIvhxu3DIe4eZVzGq,2021-05-21,3,164441,0.759,0.00323,0.45899999999999996,0.0,0.0906,0.695,-5.187,0.0948,109.99700000000001,8,4,happy
496,Invisible,Sounds Good Feels Good (Deluxe),5 Seconds of Summer,33Lfnu1uBuJIidzHRFyTxL,2015-10-23,48,212835,0.46299999999999997,0.0604,0.342,0.0,0.172,0.32299999999999995,-9.838,0.0279,86.49799999999999,2,4,depress
777,Clouds,Clouds,Michiel Borstlap,3uL65veRlmqaw0mBhJOgPr,2021-07-16,23,177943,0.2,0.99,0.0409,0.78,0.0994,0.158,-31.744,0.0341,136.71200000000002,9,4,calm
161,traitor,SOUR,Olivia Rodrigo,5CZ40GBx1sQ9agT82CLQCT,2021-05-21,89,229226,0.38,0.691,0.33899999999999997,0.0,0.12,0.0849,-7.885,0.0338,100.60700000000001,3,4,angry
289,My Universe,My Universe,Coldplay,3FeVmId7tL5YN8B7R3imoM,2021-09-24,85,228000,0.588,0.00813,0.701,0.0,0.2,0.44299999999999995,-6.39,0.0402,104.988,9,4,happy
696,Barely A Waltz,Barely A Waltz,Josh Kramer,6IXPZOM5tlrmKHoZpGZtG5,2022-05-20,40,161941,0.446,0.956,0.0321,0.956,0.11,0.233,-26.698,0.051,121.163,1,4,calm
249,Numb,Numb,Marshmello,10xV5l9nhLvFpR8mqzs0bL,2022-06-10,88,155588,0.912,0.121,0.774,0.0127,0.10099999999999999,0.632,-4.673,0.0455,119.96600000000001,0,4,happy
79,Worth It (feat. Kid Ink),Reflection (Deluxe),Fifth Harmony,41Fflg7qHiVOD6dEPvsCzO,2015-01-30,74,224573,0.884,0.063,0.765,7.04e-06,0.11800000000000001,0.594,-3.865,0.0882,99.98700000000001,8,4,angry
400,Get Your Wish,Nurture,Porter Robinson,6aUfT9QOcTHhxLNrf1aVR8,2021-04-23,55,218509,0.541,0.0983,0.685,0.0,0.124,0.442,-5.843999999999999,0.051,95.008,11,4,happy
77,Black Widow,The New Classic,Iggy Azalea,7pNC5ZIKtwUK0ReSpM3P9f,2014-01-01,66,209423,0.743,0.192,0.72,0.000386,0.109,0.519,-3.753,0.124,163.99,11,4,angry
61,not ur friend,not ur friend,Jeremy Zucker,5T9S5x5hEOvgGKWysm683a,2020-02-28,0,174520,0.802,0.309,0.272,0.0,0.40299999999999997,0.669,-10.562999999999999,0.41200000000000003,68.969,4,4,angry
288,Alive,Alive,Sunrise Pilot,7lcw7D4B55IQTJyNG5bsHq,2022-07-15,30,184921,0.449,0.00225,0.762,0.0,0.11199999999999999,0.547,-6.99,0.0328,127.99,6,4,happy
559,Lullaby,Here and Now (Audio Only Version),Nickelback,2vBiZ7nBe0OqTZKWGP0s4K,2011-11-14,64,228106,0.508,0.00037200000000000004,0.8320000000000001,0.0,0.0859,0.40399999999999997,-4.395,0.032,136.004,11,4,depress
579,listen before i go,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,0tMSssfxAL2oV8Vri0mFHE,2019-03-29,78,242652,0.319,0.935,0.0561,0.0038399999999999997,0.38799999999999996,0.08199999999999999,-23.023000000000003,0.045,79.764,0,3,depress
146,We Are Never Ever Getting Back Together,Red (Big Machine Radio Release Special),Taylor Swift,0VwNdo84DaVYLIkbVO86ND,2012-10-22,75,193146,0.628,0.00957,0.6759999999999999,2.65e-05,0.121,0.75,-5.9110000000000005,0.0916,85.984,7,4,angry
372,Feel It Still,Woodstock,Portugal. The Man,6QgjcU0zLnzq5OrUoSZ3OK,2017-06-16,77,163253,0.8009999999999999,0.0417,0.795,0.000113,0.0717,0.754,-5.115,0.0504,79.028,1,4,happy
540,Monsters,Monsters,Katie Sky,05Kms0excTlHRel656GZ3U,2014-05-11,65,217840,0.501,0.26,0.67,0.0,0.0774,0.614,-5.847,0.0696,175.895,1,4,depress
321,Dynamite,The Rokstarr Hits Collection,Taio Cruz,2CEgGE6aESpnmtfiZwYlbV,2010-01-01,81,202613,0.7509999999999999,0.00379,0.7829999999999999,0.0,0.036000000000000004,0.816,-3.7239999999999998,0.0859,119.975,4,4,happy
283,Fly Away,Fly Away,Tones And I,5ri4zqtWhG07hIuNNDWP76,2020-11-13,69,178156,0.8059999999999999,0.217,0.513,0.0,0.217,0.503,-6.207999999999999,0.0685,124.988,4,4,happy
58,Do It Like A Dude,Who You Are (Platinum Edition),Jessie J,4wAJ8aQ9Ufj9ylfWESkrDL,2011-01-01,60,195240,0.6629999999999999,0.0491,0.843,0.0,0.364,0.375,-3.6719999999999997,0.049,140.036,2,4,angry
325,Best Is Yet To Come (with Kyle Reynolds),Best Is Yet To Come (with Kyle Reynolds),Gryffin,2gZwBmkSmsVfEPFWGuWTDk,2021-06-02,67,215201,0.569,0.0148,0.85,0.0,0.245,0.551,-3.9139999999999997,0.0369,122.042,4,4,happy
545,Hurt,Back To Basics,Christina Aguilera,6gDXbcILAyBa2skSdbUYq7,2006-08-14,66,243373,0.327,0.775,0.295,0.0,0.107,0.14300000000000002,-6.907,0.0313,148.57399999999998,4,4,depress
67,When I Grow Up,Doll Domination (Revised International Version),The Pussycat Dolls,7aKOynv41IGU8uiXmpz7ok,2008,0,245680,0.6729999999999999,0.0015400000000000001,0.6859999999999999,0.0,0.382,0.34,-5.745,0.0454,118.43,11,4,angry
635,You Don't Know What It's Like,You Don't Know What It's Like,Hanne Leland,7mxomBg8nXVDgoOvfkfS7c,2021-06-11,11,211250,0.546,0.373,0.455,1.7e-05,0.11,0.326,-8.867,0.0335,85.01100000000001,5,4,depress
158,I Didn't Change My Number,Happier Than Ever,Billie Eilish,7bcy34fBT2ap1L4bfPsl9q,2021-07-30,76,158463,0.8490000000000001,0.612,0.48,0.26899999999999996,0.295,0.677,-5.835,0.226,142.02100000000002,9,4,angry
603,Problem Child,Taking One for the Team,Simple Plan,02wIS2Kt8hiL7KrSND7usU,2016-02-19,43,221013,0.5379999999999999,0.00907,0.495,0.0,0.111,0.337,-7.211,0.0278,148.013,0,4,depress
413,I Love It (feat. Charli XCX),I Love It (feat. Charli XCX),Icona Pop,3VZQshi4COChhXaz7cLP02,2012-06-19,64,155337,0.7140000000000001,0.00855,0.905,2.55e-05,0.146,0.838,-2.6630000000000003,0.0289,125.927,8,4,happy
675,Bound,Bound,Pieter Savenberg,317d5d7iSWVuATPpvl2LJP,2022-08-12,38,133876,0.332,0.982,0.0369,0.875,0.113,0.0773,-25.604,0.0397,70.065,5,4,calm
33,Bad Blood,Bad Blood,Taylor Swift,6xsEAm6w9oMQYYg3jkEkMT,2015-05-17,73,200106,0.654,0.0294,0.655,0.0,0.139,0.221,-7.388,0.106,170.16,11,4,angry
527,Fire Away,Flicker (Deluxe),Niall Horan,7JyZzz4rMPMWMsb27vArSN,2017-10-20,54,206362,0.598,0.259,0.478,0.000321,0.0994,0.255,-11.304,0.0314,140.012,6,4,depress
519,September,It's Not Over....The Hits So Far,Daughtry,2ikUwLex9wXpIOEgY45Wk7,2016-02-12,49,243773,0.45899999999999996,0.0505,0.718,0.0,0.0951,0.34,-5.596,0.0319,149.791,10,4,depress
162,Find What You're Looking For,Find What You're Looking For,Olivia O'Brien,7INsqwNThfLFC9zKK1BYmq,2016-10-21,55,187219,0.725,0.544,0.41700000000000004,0.0,0.0932,0.551,-11.575999999999999,0.0899,120.60600000000001,7,4,angry
436,White Shoes And The Walk,White Shoes And The Walk,The Esprits,5ADGVbDmCXa6U3kTZP8d29,2022-09-30,17,202106,0.81,0.166,0.655,9.65e-06,0.318,0.7559999999999999,-7.367999999999999,0.0638,125.96600000000001,9,4,happy
353,Rockabye (feat. Sean Paul & Anne-Marie),What Is Love? (Deluxe Edition),Clean Bandit,2hrUO4drrO63i7FYbCLBl2,2018-11-30,72,251173,0.7170000000000001,0.38299999999999995,0.73,0.0,0.39799999999999996,0.792,-4.729,0.0568,102.00200000000001,9,4,happy
47,Without Me,Manic,Halsey,6FZDfxM3a3UCqtzo5pxSLZ,2020-01-17,79,201660,0.752,0.297,0.488,9.11e-06,0.0936,0.5329999999999999,-7.05,0.0705,136.041,6,4,angry
253,Sunset and Palmtrees,Sunset and Palmtrees,JAMS,2vRyZnsrLs20lOJvGjSymh,2022-09-23,36,125000,0.767,0.0402,0.55,0.0,0.0848,0.478,-9.959,0.0479,100.024,2,4,happy
674,Valse de L'espoir,Valse de L'espoir,Martin La Pelle,4HTVgRwHh0gQ85U68fDdVT,2022-08-12,29,256917,0.441,0.995,0.0197,0.917,0.0659,0.0698,-24.773000000000003,0.0392,136.19799999999998,0,3,calm
105,Therapist,Therapist,Mae Muller,2vDH0r4FU75wEivLDZcvze,2020-01-23,54,183726,0.61,0.136,0.473,0.0,0.0828,0.528,-8.433,0.389,183.926,9,4,angry
562,I Won't Let Go,Nothing Like This,Rascal Flatts,2KBudV1Lf6ZDIS9hi60Lc5,2010-01-01,52,227760,0.557,0.742,0.406,0.0,0.113,0.222,-7.082999999999999,0.0278,131.96,4,4,depress
362,Take a Walk,Gossamer,Passion Pit,4Sfa7hdVkqlM8UW5LsSY3F,2012-07-23,69,264493,0.5660000000000001,0.0338,0.755,0.0,0.315,0.445,-5.526,0.0368,101.006,11,4,happy
93,Bon Appétit,Bon Appétit,Katy Perry,14oOKFGuXu8DqvOe1W8vao,2017-04-28,0,227292,0.797,0.115,0.7909999999999999,5.9999999999999995e-05,0.14400000000000002,0.516,-5.7989999999999995,0.0626,106.044,6,4,angry
720,Pure,Pure,Stefan Truyman,2LaVpxX2HC5xTCGtZkQSUs,2022-04-15,33,129332,0.5,0.987,0.0484,0.943,0.102,0.552,-18.883,0.0403,133.994,0,4,calm
466,Sober,Sober,Demi Lovato,0STK94RxUulYqWzwFlyAb5,2018-06-21,68,197893,0.397,0.7979999999999999,0.303,4.16e-06,0.0824,0.17,-10.413,0.11,170.22,1,3,depress
10,Salute,Salute (Expanded Edition),Little Mix,1iupzLgX4O0Qosb4yDpYoz,2013-11-11,65,236013,0.6409999999999999,0.0981,0.732,0.0,0.285,0.354,-5.325,0.0509,82.027,2,4,angry
404,Little Talks,My Head Is An Animal,Of Monsters and Men,2ihCaVdNZmnHZWt0fvAM7B,2012-01-01,80,266600,0.457,0.0206,0.757,0.0,0.146,0.41700000000000004,-5.1770000000000005,0.032,102.961,1,4,happy
492,Million Reasons,Joanne (Deluxe),Lady Gaga,7dZ1Odmx9jWIweQSatnRqo,2016-10-21,77,205280,0.6659999999999999,0.494,0.423,0.0,0.106,0.154,-8.012,0.043,129.89,0,4,depress
726,Rolling Like A Ball,Rolling Like A Ball,Ludovico Einaudi,2TlV8LZW3ED4RjGc0crBLN,2022-01-07,50,257216,0.20800000000000002,0.987,0.012,0.919,0.1,0.0391,-29.933000000000003,0.0422,175.15900000000002,8,3,calm
581,Wake Me up When September Ends,American Idiot,Green Day,3ZffCQKLFLUvYM59XKLbVm,2004-09-21,79,285653,0.546,0.023,0.8140000000000001,0.0,0.0972,0.146,-5.146,0.0314,104.98,7,4,depress
148,Smells Like Teen Spirit,Nevermind (Deluxe Edition),Nirvana,1f3yAtsJtY87CTmM8RLnxf,1991-09-26,11,301920,0.502,2.55e-05,0.912,0.000173,0.106,0.72,-4.556,0.0564,116.76100000000001,1,4,angry
118,COPYCAT,dont smile at me,Billie Eilish,5w7wuzMzsDer96KqxafeRK,2017-12-22,75,194711,0.679,0.353,0.38799999999999996,9.25e-05,0.341,0.23399999999999999,-10.977,0.0932,124.90899999999999,4,4,angry
32,Chandelier,1000 Forms Of Fear,Sia,4VrWlk8IQxevMvERoX08iC,2014-07-04,80,216120,0.39899999999999997,0.0197,0.787,6.07e-05,0.0685,0.5720000000000001,-2.88,0.0499,117.089,1,5,angry
